Inference - 20221211_17.07
save_image: True
data_path: /scratch/08310/rs821505/Video-Dehazing-Extension/dataset/REVIDE_REDUCED128/Test/hazy
gt_path: /scratch/08310/rs821505/Video-Dehazing-Extension/dataset/REVIDE_REDUCED128/Test/gt
model_path: /scratch/08310/rs821505/Video-Dehazing-Extension/experiment/REVIDE_REDUCED/20221210_21.58/Dehaze/model/model_best.pt
result_path: ../infer_results/REVIDE_128/infer_20221211_17.07
size_must_mode: 4
device: cuda
Loading model from /scratch/08310/rs821505/Video-Dehazing-Extension/experiment/REVIDE_REDUCED/20221210_21.58/Dehaze/model/model_best.pt
> 00000 PSNR=15.778, SSIM=0.6988 pre_time:0.039s, forward_time:0.422s, post_time:0.228s, total_time:0.689s
> 00009 PSNR=24.887, SSIM=0.8260 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00010 PSNR=25.026, SSIM=0.8233 pre_time:0.005s, forward_time:0.018s, post_time:0.014s, total_time:0.037s
> 00011 PSNR=25.124, SSIM=0.8218 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00012 PSNR=25.464, SSIM=0.8190 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00013 PSNR=25.985, SSIM=0.8250 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00014 PSNR=25.884, SSIM=0.8210 pre_time:0.004s, forward_time:0.018s, post_time:0.014s, total_time:0.035s
> 00015 PSNR=25.479, SSIM=0.8367 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00016 PSNR=25.210, SSIM=0.8415 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.035s
> 00017 PSNR=24.595, SSIM=0.8278 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00018 PSNR=24.043, SSIM=0.8141 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00019 PSNR=24.302, SSIM=0.8190 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00020 PSNR=24.679, SSIM=0.8316 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00021 PSNR=25.299, SSIM=0.8454 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00022 PSNR=25.831, SSIM=0.8555 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00023 PSNR=24.573, SSIM=0.8325 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00024 PSNR=24.821, SSIM=0.8447 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00025 PSNR=25.166, SSIM=0.8554 pre_time:0.004s, forward_time:0.018s, post_time:0.014s, total_time:0.035s
> 00026 PSNR=25.565, SSIM=0.8636 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.035s
> 00027 PSNR=26.238, SSIM=0.8758 pre_time:0.005s, forward_time:0.018s, post_time:0.014s, total_time:0.036s
> 00028 PSNR=25.997, SSIM=0.8656 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00029 PSNR=25.667, SSIM=0.8656 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00030 PSNR=25.925, SSIM=0.8625 pre_time:0.007s, forward_time:0.018s, post_time:0.013s, total_time:0.038s
> 00031 PSNR=25.544, SSIM=0.8726 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00032 PSNR=25.151, SSIM=0.8748 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00033 PSNR=25.660, SSIM=0.8749 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00034 PSNR=25.535, SSIM=0.8689 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00035 PSNR=25.337, SSIM=0.8806 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
# Total AVG-PSNR=20.352, AVG-SSIM=0.7415
